query name,avg_round
return position of the specified relative glyph,0.0
create view of this byte buffer,1.333
store value,0.0
obtain name of the port,0.0
create instance of a multiple master font,1.0
return match flags,0.0
add service,1.0
return copy of this duration,1.0
return completionstage,1.0
retrieve value,2.0
return basicstroke object,0.0
return array of the objects,1.947
return socket,1.5
retrieve watch,1.5
return integer value,1.0
return copy of the current transform,0.0
add keyeventpostprocessor,0.0
sign info bytes,0.0
get rules,1.0
return context,2.143
return string representation of this attribute,0.0
return object,2.077
tell ui,0.0
get copy of the period,0.0
set xml value,0.0
set value of this expression,0.0
return hash code value,1.078
add item,1.0
set systemid,0.0
create pgpdata,1.0
obtain instance of zoneddatetime,1.4
set location of the end points of this curve,1.0
create painter,0.0
construct filesystem object,0.0
convert object,1.364
parse content of the given inputstream instance,1.0
set value of this scroll bar,1.0
extract value,1.0
set handler,1.5
return number of multiple master design controls,0.0
marshal content tree,1.0
set data array element,2.357
paint background of a menu item,0.0
return keytab instance,0.0
return element,2.0
return path,2.0
filter end document event,0.0
specify policy value,0.0
add title,1.0
return number of characters,1.429
remove attribute value,0.0
return string value,1.0
obtain implementation of helper class,0.0
return singleton instance of a class,0.0
return endpointreference,1.0
return lookup table data,0.0
retrieve value of the designated jdbc,2.0
create writableraster,1.444
open socket channel,1.0
perform thread,1.0
return index of the range,1.0
define attributes,0.0
return view of the specified list,1.0
compare objects,1.667
request client authentication,0.0
return socket address of the proxy,0.0
get type of the field,0.0
get name of this service,0.0
return method,1.4
get name of the implementation method,0.0
transform array of double precision coordinates,0.0
return string,4.137
get state of this object,0.0
initialize component properties,0.0
handle changeevents,1.0
append string,1.0
return input parameters,0.0
return reflection intensity,0.0
return service principal,0.0
remove items,1.0
return value,3.896
return hashcode,1.0
return copy of the info,0.0
create response object,0.0
connect stub,0.0
set parent bundle of this bundle,0.0
read property list,1.0
return string,4.137
specify amount of time,0.0
return string,4.137
return instance of an imagefilter object,0.0
resolve entity,0.0
rename node of type element_node,0.0
get era,1.5
return pseudorandom,1.833
return bufferstrategy,1.0
return stream format version,0.0
read bytes,2.167
create matte look border,1.0
write data,1.636
return rollover state,0.0
unload zone,0.0
return comparator,1.65
return collator instance,0.0
return array,4.408
get service class,0.0
return copy of this localdatetime,1.2
find keys of the streams,0.0
get number of digits,1.0
define attribute,0.0
parse document declaration type markup declaration,0.0
return color component,0.0
make method handle,1.5
return length of the data,0.0
return state of the serversocket,1.0
return comparator,1.65
adapt sax2 processing instruction event,0.0
prepare track,0.0
return lockinfo object,0.0
return coordinate of the left corner of the framing rectangle,0.0
map keys,0.0
return set of member controls,0.0
return permissioncollection,0.0
return hash code,1.386
give list of endpoints,0.0
compile expression,1.667
give notification,1.0
return parameter,1.923
remove key,1.895
return pathname string of this abstract pathname,1.0
read lines,1.0
get identifier,1.333
return location,2.111
find method,0.0
return copy of this concurrentskiplistmap instance,0.0
return array,4.408
copy policy object,0.0
retrieve copy of the specified substring,0.0
synchronize graphics state,0.0
fetch model,0.0
get value,1.474
enable input method,2.0
select row,1.0
retrieve element of this deque,2.0
obtain instance of zoneddatetime,1.4
indicate preference,1.0
create chronology era object,0.0
submit task,1.0
write array of unsigned idl longs,0.0
invoke getnextvisualpositionfrom method,0.0
get threshold value,1.0
return title of the jinternalframe,0.0
set parameter,1.186
render glyphs,1.0
return bounds,1.0
initialize cipher,0.0
get number of digits,1.0
return source of encoding input,0.0
return action,1.444
return elements of this enum class,0.0
return string representation of this url connection,0.0
read bit number,1.0
draw foreground of selected items,0.0
replace object,1.0
set warning,0.0
compare date,0.0
return index of the first bit,0.0
enable so_timeout,0.0
release resources,1.0
return scale factors,0.0
find leaf,1.0
get properties,1.0
read buffer,1.0
retrieve stream,1.0
return version number,1.0
return string table,1.0
remove attribute,1.737
create comment node,0.0
return index of the certificate,0.0
reset buffer,1.0
return style,1.833
retrieve stream,1.0
return value of the header field,0.0
return column number of an index,0.0
return text string,1.0
set list of certstores,0.0
return hash code,1.386
enable component,2.4
return hash code value,1.078
return string representation of the current stream,0.0
return realm component,0.0
return value,3.896
retrieve value of the designated jdbc datalink,0.0
set data array element,2.357
move focus traversal cycle,0.0
return activation group descriptor,0.0
return stream of pseudorandom long values,1.0
set base,1.0
remove changelistener,1.0
set locale of this imagereader,0.0
display dialog,0.0
return index of the row,0.0
retrieve description of primary key columns,0.0
add object,1.583
report end of an entity,0.0
set dictionary,1.0
return array of window focus listeners,0.0
create server mode socket,0.0
remove occurrence of the specified element,1.667
return acceptall file filter,0.0
select item,1.333
return boot class path,0.0
get context of the font,0.0
return value,3.896
apply visitor,1.0
return path of an existing file,0.0
compare obj,1.0
set concurrency,0.0
return result of accumulating,0.0
get value of the dragenabled property,0.0
get object,2.667
return data,2.333
return field,1.0
set context classloader,0.0
return position of the stream,0.0
send notification,1.571
return provider of this keystore,0.0
apply sslparameters,1.0
remove occurrence of the specified element,1.667
read object,1.833
set parameter,1.186
return array of the changelisteners,0.0
paint background of a table,0.0
return value of this boolean object,0.0
return enumeration value table,1.0
parse text,2.467
return comparator,1.65
create typecode object,1.688
replace value,1.375
set operating system program,0.0
return component of the advance of the glyph,0.0
return comparator,1.65
set directory,1.8
compare host components of two urls,0.0
write array of idl characters,0.0
create file,2.0
return copy of this year,1.5
render text,1.0
return component,3.712
create mouse listener,1.0
add pkixcertpathchecker,0.0
return index of the first occurrence of the specified element,1.0
remove button,1.0
set foreground color of this object,0.0
set paper object,0.0
return hash code value,1.078
return array,4.408
execute string command,1.667
return description of the constructor,0.0
create future,1.0
specify number of clicks,0.0
get url,1.0
compare charset,0.0
create instance of the class,0.0
return cell index,1.333
return calendar type of this calendar,0.0
set default action,0.0
select list item,0.0
return samples,1.333
retrieve policy object,0.0
parse string argument,1.308
return parent logger of the loggers,0.0
return sslsession,1.0
return integer value,1.0
get signature value,1.0
set icon,1.875
return string representation of this jseparator,0.0
add property change listener,0.0
retrieve number of characters,1.0
set cell editor,1.0
return enumeration of registered synchronization providers,0.0
return role info,0.0
return int value,2.471
return iterator,1.906
return optionalint,1.0
invoke gettabruncount method,0.0
set file,1.4
sign values,1.0
return spliterator,1.4
set paintfocus property,0.0
return value of the long argument,0.0
get location of the wsdl document,0.0
return string representation of the calendar field value,0.0
write char,1.0
invoke getminimumsize method,0.0
reset variables,0.0
return copy of this zoneddatetime,1.32
return copy of this period,1.0
return array of the objects,1.947
return array of the objects,1.947
delete row,1.0
return reader,1.0
return copy of this formatter,1.0
return runtime object,0.0
specify html,1.0
create object,1.571
get hostname of the site,0.0
extract boolean,0.0
return scale of the fixed type,0.0
fetch document,1.0
get type of event,0.0
retrieve number of result,0.0
return offset,1.778
equal set of rules,0.0
get name of the menu component,0.0
execute task,1.0
return fetch size,0.0
return index of the tab,0.0
create characters event,1.0
delete file,1.0
broadcast warning message,0.0
return value of the globalscope field,0.0
get name of the primary method,0.0
remove state,1.0
check socketpermission objects,0.0
set anchor,0.0
return column number,1.75
return string representation of this type,0.0
remove component listener,1.0
return array of the linked stylesheets,0.0
convert exception,0.0
report property changes,1.5
return control shadow color of the current theme,0.0
invoke method,2.308
retrieve watch,1.5
return bigdecimal,2.828
set layerui,0.0
